brand,category,color,Sum of current_price,Sum of customer_rating,is_returned,Sum of markdown_percentage,Sum of original_price,product_id,Year,Quarter,Month,Day,return_reason,season,size,Sum of stock_quantity
Zara,Bottoms,Gray,102.16,3,false,0,102.16,FB000440,2025,Qtr 3,August,6,"",Winter,S,50
Zara,Bottoms,Gray,91.65,4,false,0,91.65,FB000520,2025,Qtr 3,August,6,"",Summer,M,40
Zara,Bottoms,Gray,43.1,5,false,0,43.1,FB000611,2025,Qtr 3,August,6,"",Winter,XL,34
Zara,Bottoms,Gray,47.33,3,false,10.6,52.94,FB000639,2025,Qtr 3,August,6,"",Fall,L,50
Zara,Bottoms,Gray,98.69,2,false,10.4,110.15,FB000868,2025,Qtr 3,August,6,"",Fall,XL,36
Zara,Bottoms,Gray,102.25,4,false,0,102.25,FB000924,2025,Qtr 3,August,6,"",Winter,XL,6
Zara,Bottoms,Gray,119.84,2,false,0,119.84,FB001312,2024,Qtr 3,September,27,"",Spring,S,47
Zara,Bottoms,Gray,64.5,2,false,40.6,108.59,FB001416,2025,Qtr 3,August,6,"",Fall,S,9
Zara,Bottoms,Gray,25.97,2,false,0,25.97,FB001511,2024,Qtr 4,November,28,"",Spring,M,31
Zara,Bottoms,Gray,52.73,5,false,0,52.73,FB002122,2025,Qtr 3,August,6,"",Fall,L,10
Zara,Bottoms,Gray,34.07,5,true,0,34.07,FB000985,2025,Qtr 3,August,6,Wrong Item,Summer,XL,25
Zara,Bottoms,Green,32.37,2,false,3,33.37,FB000099,2025,Qtr 3,August,6,"",Summer,S,40
Zara,Bottoms,Green,28.62,3,false,33.3,42.91,FB000201,2024,Qtr 4,November,23,"",Spring,S,18
Zara,Bottoms,Green,115.14,3,false,0,115.14,FB000694,2025,Qtr 3,August,6,"",Fall,S,43
Zara,Bottoms,Green,71.09,4,false,7.6,76.94,FB001072,2025,Qtr 3,August,6,"",Fall,XXL,20
Zara,Bottoms,Green,34.6,3,false,5.3,36.54,FB001744,2025,Qtr 3,August,6,"",Fall,S,13
Zara,Bottoms,Green,84.58,5,false,0,84.58,FB001959,2025,Qtr 1,January,17,"",Spring,L,33
Zara,Bottoms,Green,53.74,2,false,19,66.34,FB001989,2025,Qtr 3,August,6,"",Fall,S,42
Zara,Bottoms,Navy,56.14,5,false,0,56.14,FB001815,2025,Qtr 3,August,6,"",Summer,L,16
Zara,Bottoms,Pink,62.18,5,false,20.7,78.41,FB000794,2025,Qtr 3,August,6,"",Summer,S,9
Zara,Bottoms,Pink,79.62,5,false,0,79.62,FB000813,2025,Qtr 3,August,6,"",Winter,XXL,37
Zara,Bottoms,Pink,80,3,false,10.3,89.19,FB001563,2025,Qtr 3,August,6,"",Summer,M,4
Zara,Bottoms,Pink,20.46,3,false,38.4,33.22,FB001587,2025,Qtr 3,August,6,"",Fall,L,11
Zara,Bottoms,Pink,36.23,3,false,0,36.23,FB002066,2025,Qtr 3,August,6,"",Winter,XL,49
Zara,Bottoms,Pink,108.79,5,true,8.4,118.77,FB001156,2025,Qtr 3,August,6,Wrong Item,Fall,S,30
Zara,Bottoms,Pink,54.44,3,true,36.7,86,FB002082,2025,Qtr 2,April,23,Size Issue,Spring,S,18
Zara,Bottoms,Purple,56.05,3,false,0,56.05,FB000428,2025,Qtr 3,July,16,"",Spring,XXL,9
Zara,Bottoms,Purple,104.16,2,false,0,104.16,FB000536,2025,Qtr 3,August,6,"",Summer,L,21
Zara,Bottoms,Purple,82.37,4,false,0,82.37,FB000845,2025,Qtr 2,June,4,"",Spring,M,49
Zara,Bottoms,Purple,96.76,3,false,0,96.76,FB001237,2025,Qtr 1,February,26,"",Spring,M,6
Zara,Bottoms,Purple,36.93,3,false,42.9,64.68,FB001286,2025,Qtr 3,August,6,"",Summer,S,36
Zara,Bottoms,Purple,90.9,5,false,23.1,118.21,FB001329,2025,Qtr 3,August,6,"",Winter,S,15
Zara,Bottoms,Purple,48.62,3,true,0,48.62,FB001598,2025,Qtr 3,August,6,Damaged,Winter,M,3
Zara,Bottoms,Purple,43.04,5,true,0,43.04,FB002103,2025,Qtr 3,August,6,Wrong Item,Summer,S,26
Zara,Bottoms,Red,60.25,5,false,0,60.25,FB000236,2024,Qtr 3,August,16,"",Spring,XXL,25
Zara,Bottoms,Red,88.58,3,false,0,88.58,FB000820,2025,Qtr 3,August,6,"",Fall,L,50
Zara,Bottoms,Red,23.7,4,false,45.3,43.33,FB000986,2025,Qtr 3,August,6,"",Winter,XXL,1
Zara,Bottoms,Red,26.7,2,false,16.5,31.98,FB001115,2025,Qtr 3,August,6,"",Winter,S,48
Zara,Bottoms,Red,109.05,4,false,0,109.05,FB001223,2025,Qtr 3,August,6,"",Fall,XXL,13
Zara,Bottoms,White,48.4,1,false,19.5,60.12,FB000101,2025,Qtr 3,August,6,"",Fall,L,42
Zara,Bottoms,White,93.38,4,false,0,93.38,FB000601,2025,Qtr 3,August,6,"",Fall,M,7
Zara,Bottoms,White,50.59,2,false,38,81.59,FB000839,2025,Qtr 3,August,6,"",Summer,XL,31
Ann Taylor,Dresses,Beige,89.1,3,false,0,89.1,FB002008,2025,Qtr 3,August,6,"",Winter,XXL,8
Ann Taylor,Dresses,Black,133.12,2,false,0,133.12,FB000273,2025,Qtr 3,August,6,"",Fall,M,35
Ann Taylor,Dresses,Black,47.44,5,false,55.9,107.58,FB001067,2025,Qtr 1,February,15,"",Spring,S,19
Ann Taylor,Dresses,Black,158.24,4,false,0,158.24,FB001689,2025,Qtr 3,August,6,"",Winter,L,41
Ann Taylor,Dresses,Blue,174.13,4,false,0,174.13,FB000083,2025,Qtr 3,August,6,"",Winter,S,34
Ann Taylor,Dresses,Blue,79.04,5,false,0,79.04,FB001599,2025,Qtr 3,August,6,"",Winter,M,4
Ann Taylor,Dresses,Blue,78.3,3,false,0,78.3,FB001831,2025,Qtr 1,March,14,"",Spring,XXL,19
Ann Taylor,Dresses,Brown,45.3,5,false,55.9,102.71,FB001781,2025,Qtr 3,August,6,"",Summer,XL,31
Ann Taylor,Dresses,Gray,131.5,3,false,0,131.5,FB000141,2024,Qtr 4,November,3,"",Spring,S,5
Ann Taylor,Dresses,Gray,36.35,3,false,49.4,71.84,FB001112,2025,Qtr 3,August,6,"",Fall,L,25
Ann Taylor,Dresses,Gray,89.36,2,false,29.2,126.21,FB001409,2024,Qtr 3,August,15,"",Spring,L,25
Ann Taylor,Dresses,Gray,135.97,2,false,0,135.97,FB002016,2024,Qtr 3,September,10,"",Spring,S,30
Ann Taylor,Dresses,Gray,45.97,4,true,0,45.97,FB000175,2024,Qtr 3,August,28,Quality Issue,Spring,M,37
Ann Taylor,Dresses,Gray,100.35,3,true,42.9,175.74,FB001687,2025,Qtr 3,August,6,Changed Mind,Winter,XXL,48
Ann Taylor,Dresses,Gray,142.43,5,true,0,142.43,FB001860,2025,Qtr 3,August,6,Size Issue,Summer,S,15
Ann Taylor,Dresses,Green,167.23,3,false,5.9,177.72,FB000505,2025,Qtr 3,August,6,"",Winter,XL,47
Ann Taylor,Dresses,Green,147.58,5,false,0,147.58,FB001031,2025,Qtr 3,August,6,"",Summer,S,10
Ann Taylor,Dresses,Green,156.24,5,false,0,156.24,FB001700,2025,Qtr 3,August,6,"",Winter,S,15
Ann Taylor,Dresses,Green,55.21,4,true,0,55.21,FB000416,2025,Qtr 3,August,6,Wrong Item,Summer,M,2
Ann Taylor,Dresses,Navy,37.36,5,false,26.3,50.69,FB000424,2024,Qtr 4,October,29,"",Spring,M,37
Ann Taylor,Dresses,Navy,67,5,false,18,81.71,FB000846,2025,Qtr 3,August,6,"",Summer,S,28
Ann Taylor,Dresses,Navy,63.46,2,false,0,63.46,FB002046,2025,Qtr 3,August,6,"",Fall,XXL,36
Ann Taylor,Dresses,Navy,92.75,3,true,0,92.75,FB000996,2025,Qtr 3,August,6,Changed Mind,Winter,XL,29
Ann Taylor,Dresses,Pink,80.27,5,false,46.8,150.89,FB000401,2025,Qtr 3,August,6,"",Fall,XL,18
Ann Taylor,Dresses,Pink,103.11,3,false,0,103.11,FB000686,2025,Qtr 3,August,6,"",Winter,L,17
Ann Taylor,Dresses,Pink,140.06,3,false,0,140.06,FB001117,2025,Qtr 3,August,6,"",Fall,XL,37
Ann Taylor,Dresses,Pink,102.47,4,false,11.2,115.39,FB001540,2025,Qtr 3,August,6,"",Fall,XXL,4
Ann Taylor,Dresses,Pink,106.12,4,false,20.3,133.15,FB002031,2025,Qtr 2,June,3,"",Spring,XXL,9
Ann Taylor,Dresses,Pink,84.75,3,true,27.8,117.38,FB000787,2025,Qtr 3,August,6,Quality Issue,Summer,S,34
Ann Taylor,Dresses,Red,131.92,3,false,0,131.92,FB000635,2025,Qtr 3,August,6,"",Fall,L,10
Ann Taylor,Dresses,Red,69.54,3,false,0,69.54,FB000835,2025,Qtr 3,August,6,"",Winter,S,21
Ann Taylor,Dresses,Red,134.77,5,false,0,134.77,FB000871,2025,Qtr 3,August,6,"",Fall,L,36
Ann Taylor,Dresses,Red,50.76,5,false,0,50.76,FB001435,2025,Qtr 3,August,6,"",Winter,L,45
Ann Taylor,Dresses,White,114.35,2,false,0,114.35,FB000029,2025,Qtr 3,August,6,"",Summer,L,6
Ann Taylor,Dresses,White,141.42,3,false,0,141.42,FB000561,2025,Qtr 1,March,25,"",Spring,M,10
Ann Taylor,Dresses,White,63.02,3,false,0,63.02,FB000811,2025,Qtr 3,August,6,"",Fall,XL,37
Ann Taylor,Dresses,White,60.87,3,false,0,60.87,FB001558,2025,Qtr 3,August,6,"",Fall,XL,35
Ann Taylor,Dresses,White,73.6,2,false,10,81.78,FB001978,2025,Qtr 3,August,6,"",Winter,XL,24
Ann Taylor,Dresses,White,69.55,3,false,55.7,157,FB002041,2025,Qtr 3,August,6,"",Summer,XL,6
Ann Taylor,Dresses,White,151.83,5,true,0,151.83,FB001795,2025,Qtr 2,June,17,Wrong Item,Spring,XXL,24
Banana Republic,Dresses,Beige,91.61,2,false,0,91.61,FB000780,2025,Qtr 3,August,6,"",Summer,S,31
Banana Republic,Dresses,Black,163.27,3,false,0,163.27,FB000353,2025,Qtr 2,April,23,"",Spring,S,24
Banana Republic,Dresses,Blue,88.65,4,false,0,88.65,FB000313,2025,Qtr 3,August,6,"",Winter,XL,11
Banana Republic,Dresses,Blue,36,3,false,51.9,74.84,FB000669,2025,Qtr 3,August,6,"",Summer,XL,35
Banana Republic,Dresses,Blue,79.98,2,false,0,79.98,FB001032,2025,Qtr 3,August,6,"",Summer,XL,25
Banana Republic,Dresses,Blue,146.37,2,false,1.1,148,FB001314,2025,Qtr 1,February,23,"",Spring,XL,43
Banana Republic,Dresses,Blue,175.11,3,false,0,175.11,FB001384,2025,Qtr 3,August,6,"",Summer,M,39
Banana Republic,Dresses,Blue,48.04,4,false,0,48.04,FB001437,2025,Qtr 2,May,1,"",Spring,XL,20
Banana Republic,Dresses,Blue,126.26,4,true,5.7,133.89,FB002007,2025,Qtr 3,August,6,Size Issue,Winter,XXL,17
Banana Republic,Dresses,Brown,27.7,5,false,49.6,54.97,FB000386,2024,Qtr 4,October,8,"",Spring,XL,48
Banana Republic,Dresses,Brown,131.62,3,false,3,135.69,FB000999,2024,Qtr 3,August,29,"",Spring,S,16
Banana Republic,Dresses,Brown,126.11,4,false,0,126.11,FB001676,2025,Qtr 3,August,6,"",Fall,L,16
Banana Republic,Dresses,Brown,37.7,5,true,50.3,75.85,FB001132,2025,Qtr 3,August,6,Quality Issue,Fall,S,50
Banana Republic,Dresses,Brown,50.58,4,true,0,50.58,FB002173,2025,Qtr 3,August,6,Changed Mind,Winter,L,1
Banana Republic,Dresses,Gray,29.9,2,false,56.4,68.57,FB000461,2025,Qtr 3,August,6,"",Winter,M,30
Banana Republic,Dresses,Gray,77.48,3,false,37.6,124.17,FB001140,2025,Qtr 3,August,6,"",Fall,M,24
Banana Republic,Dresses,Gray,75.23,2,true,0,75.23,FB000731,2025,Qtr 3,August,6,Quality Issue,Winter,L,42
Banana Republic,Dresses,Green,55.47,3,false,0,55.47,FB000751,2025,Qtr 3,August,6,"",Winter,XL,18
Banana Republic,Dresses,Green,113.34,3,false,0,113.34,FB001664,2025,Qtr 3,August,6,"",Fall,S,13
Banana Republic,Dresses,Green,138.15,5,false,5.1,145.57,FB001874,2025,Qtr 3,August,6,"",Winter,XL,8
Banana Republic,Dresses,Green,91.36,2,true,0,91.36,FB000024,2025,Qtr 3,August,6,Size Issue,Summer,XL,37
Banana Republic,Dresses,Green,133.51,2,true,0,133.51,FB001481,2025,Qtr 3,August,6,Quality Issue,Summer,M,5
Banana Republic,Dresses,Navy,137.59,3,false,0,137.59,FB000595,2025,Qtr 3,August,6,"",Fall,M,18
Banana Republic,Dresses,Navy,95.68,3,false,10.6,107.02,FB000847,2025,Qtr 3,August,6,"",Winter,XXL,6
Banana Republic,Dresses,Navy,39.13,2,false,40.3,65.54,FB001613,2025,Qtr 3,August,6,"",Winter,XXL,27
Banana Republic,Dresses,Navy,139.27,3,false,8.9,152.88,FB002148,2025,Qtr 3,August,6,"",Fall,M,19
Banana Republic,Dresses,Navy,136.97,5,true,0,136.97,FB000088,2024,Qtr 4,October,25,Quality Issue,Spring,S,17
Banana Republic,Dresses,Pink,73.07,5,false,0,73.07,FB001071,2025,Qtr 3,August,6,"",Fall,L,5
Banana Republic,Dresses,Purple,79.13,4,false,0,79.13,FB000131,2024,Qtr 4,November,16,"",Spring,XL,11
Banana Republic,Dresses,Purple,106.2,5,false,0,106.2,FB000429,2025,Qtr 3,August,6,"",Fall,XL,35
Banana Republic,Dresses,Purple,68.43,3,false,0,68.43,FB000510,2025,Qtr 3,August,6,"",Summer,XL,16
Banana Republic,Dresses,Purple,150.58,3,false,0,150.58,FB001246,2024,Qtr 4,December,19,"",Spring,XXL,38
Banana Republic,Dresses,Purple,46.42,5,false,23.1,60.37,FB001762,2025,Qtr 1,March,14,"",Spring,S,30
Banana Republic,Dresses,Purple,119.59,2,false,14.5,139.87,FB002115,2024,Qtr 3,September,13,"",Spring,S,13
Banana Republic,Dresses,Purple,59.25,3,true,29.4,83.92,FB000941,2025,Qtr 3,August,6,Quality Issue,Summer,L,20
Banana Republic,Dresses,Red,99.97,2,false,0,99.97,FB001745,2024,Qtr 4,October,16,"",Spring,M,38
Banana Republic,Dresses,Red,69.54,4,true,0,69.54,FB001780,2025,Qtr 3,August,6,Size Issue,Summer,M,40
Banana Republic,Dresses,White,110.09,4,false,0,110.09,FB000038,2025,Qtr 3,August,6,"",Summer,L,32
Banana Republic,Dresses,White,163.5,5,false,0,163.5,FB000102,2025,Qtr 3,August,6,"",Winter,S,34
Banana Republic,Dresses,White,98.33,4,false,0,98.33,FB001050,2025,Qtr 3,August,6,"",Summer,XL,46
Banana Republic,Dresses,White,105.1,4,false,21.5,133.88,FB001485,2025,Qtr 3,August,6,"",Fall,XL,42
Banana Republic,Dresses,White,103.9,5,false,0,103.9,FB001568,2025,Qtr 3,August,6,"",Winter,L,40
Banana Republic,Dresses,White,169.32,3,false,0,169.32,FB001735,2024,Qtr 4,December,17,"",Spring,S,19
Banana Republic,Dresses,White,100.03,2,true,0,100.03,FB001178,2025,Qtr 3,August,6,Quality Issue,Winter,XL,36
Forever21,Dresses,Black,126.37,2,false,0,126.37,FB000760,2025,Qtr 3,August,6,"",Summer,S,42
Forever21,Dresses,Black,154.11,4,false,0,154.11,FB002157,2025,Qtr 3,August,6,"",Summer,M,50
Forever21,Dresses,Black,43.72,3,true,22.4,56.34,FB000233,2025,Qtr 3,August,6,Wrong Item,Winter,L,37
Forever21,Dresses,Black,70.23,4,true,39.4,115.89,FB000823,2025,Qtr 3,August,6,Damaged,Winter,S,14
Forever21,Dresses,Blue,141.84,2,false,0,141.84,FB000398,2025,Qtr 3,August,6,"",Winter,L,39
Forever21,Dresses,Blue,42.36,3,false,53.2,90.52,FB000908,2025,Qtr 3,July,28,"",Spring,S,37
Forever21,Dresses,Blue,171.1,3,false,0,171.1,FB001051,2025,Qtr 3,July,23,"",Spring,S,34
Forever21,Dresses,Blue,58.05,5,false,54.6,127.87,FB001848,2025,Qtr 3,August,6,"",Fall,S,14
Forever21,Dresses,Blue,128.55,4,false,0,128.55,FB001855,2025,Qtr 3,August,6,"",Winter,L,1
Forever21,Dresses,Blue,47.72,3,false,35,73.42,FB001865,2025,Qtr 3,August,6,"",Fall,S,44
Forever21,Dresses,Brown,92.8,3,false,0,92.8,FB000312,2025,Qtr 3,August,6,"",Winter,XXL,25
Forever21,Dresses,Brown,46.63,5,false,5.5,49.34,FB001361,2025,Qtr 3,August,6,"",Summer,XXL,10
Forever21,Dresses,Brown,74.53,3,false,0,74.53,FB001779,2025,Qtr 3,August,6,"",Summer,XL,9
Forever21,Dresses,Brown,41.14,4,true,35.5,63.79,FB000738,2025,Qtr 3,August,6,Quality Issue,Fall,XXL,15
Forever21,Dresses,Brown,160.38,3,true,0,160.38,FB001908,2025,Qtr 3,August,6,Wrong Item,Summer,S,27
Forever21,Dresses,Gray,47.4,4,false,21.4,60.3,FB000169,2025,Qtr 3,August,6,"",Fall,XXL,4
Forever21,Dresses,Gray,39.3,3,false,50.9,80.04,FB000247,2025,Qtr 3,August,6,"",Summer,M,45
Forever21,Dresses,Green,124.16,3,false,9.5,137.19,FB000069,2025,Qtr 2,April,1,"",Spring,S,17
Forever21,Dresses,Green,98.92,5,false,41.7,169.68,FB000242,2025,Qtr 3,August,6,"",Fall,XXL,43
Forever21,Dresses,Green,145.37,5,false,8.8,159.4,FB000326,2025,Qtr 3,August,6,"",Fall,M,43
Forever21,Dresses,Green,93.46,4,false,36.8,147.88,FB000768,2024,Qtr 3,September,8,"",Spring,XL,37
Forever21,Dresses,Green,56.45,5,false,40.3,94.56,FB001879,2025,Qtr 2,June,14,"",Spring,XXL,41
Forever21,Dresses,Green,115.98,4,false,0,115.98,FB002001,2025,Qtr 3,August,6,"",Fall,XL,42
Forever21,Dresses,Navy,92.73,2,false,0,92.73,FB000271,2025,Qtr 3,August,6,"",Summer,L,15
Forever21,Dresses,Navy,38.51,2,false,52.1,80.4,FB000332,2025,Qtr 3,August,6,"",Fall,S,7
Forever21,Dresses,Navy,76.23,3,false,36.7,120.42,FB001230,2025,Qtr 3,August,6,"",Fall,S,46
Forever21,Dresses,Navy,88.71,4,false,0,88.71,FB001245,2025,Qtr 3,August,6,"",Summer,L,3
Forever21,Dresses,Pink,57.33,2,false,0,57.33,FB000264,2025,Qtr 3,August,6,"",Summer,S,23
Forever21,Dresses,Pink,162.65,2,false,0,162.65,FB000957,2025,Qtr 3,August,6,"",Winter,M,36
Forever21,Dresses,Pink,89.78,3,false,43.5,158.9,FB001482,2025,Qtr 3,August,6,"",Summer,S,46
Forever21,Dresses,Pink,115.4,5,false,0,115.4,FB002089,2025,Qtr 3,August,6,"",Winter,S,7
Forever21,Dresses,Pink,101.39,3,true,0,101.39,FB000241,2025,Qtr 3,August,6,Size Issue,Fall,S,33
Forever21,Dresses,Red,166.53,2,false,0,166.53,FB000355,2025,Qtr 3,August,6,"",Summer,L,28
Forever21,Dresses,Red,31.77,3,true,56.5,73.04,FB000359,2025,Qtr 3,August,6,Changed Mind,Summer,L,15
Forever21,Dresses,White,111.29,5,false,0,111.29,FB000493,2025,Qtr 3,August,6,"",Summer,XXL,48
Forever21,Dresses,White,155.57,4,false,0,155.57,FB001052,2025,Qtr 3,August,6,"",Winter,S,48
Forever21,Dresses,White,142.88,2,false,4.8,150.08,FB001650,2025,Qtr 3,August,6,"",Winter,M,24
Forever21,Dresses,White,34.97,3,false,49.4,69.12,FB001824,2025,Qtr 3,August,6,"",Summer,XL,45
Forever21,Dresses,White,54.81,2,true,0,54.81,FB000962,2025,Qtr 3,August,6,Wrong Item,Fall,S,41
Gap,Dresses,Beige,88.33,3,false,32.6,131.05,FB001803,2025,Qtr 3,August,6,"",Winter,XXL,9
Gap,Dresses,Black,28.68,4,false,45.9,53.01,FB000126,2025,Qtr 1,January,14,"",Spring,XXL,37
Gap,Dresses,Black,85.08,3,false,0,85.08,FB000225,2025,Qtr 3,August,6,"",Winter,XL,29
Gap,Dresses,Black,153.12,4,false,0,153.12,FB001017,2025,Qtr 3,August,6,"",Winter,L,27
Gap,Dresses,Black,114.2,3,false,0,114.2,FB001671,2025,Qtr 3,August,6,"",Summer,XXL,15
Gap,Dresses,Black,61.9,5,false,0,61.9,FB001730,2025,Qtr 3,August,6,"",Summer,L,29
Gap,Dresses,Black,53.13,5,false,0,53.13,FB001980,2025,Qtr 3,August,6,"",Fall,S,5
Gap,Dresses,Blue,49.44,4,false,0,49.44,FB000391,2025,Qtr 3,August,6,"",Fall,XL,19
Gap,Dresses,Blue,37.94,3,false,59.5,93.68,FB001654,2025,Qtr 2,April,24,"",Spring,S,21
Gap,Dresses,Brown,90.97,2,false,45.9,168.16,FB001198,2025,Qtr 3,August,6,"",Summer,S,44
Gap,Dresses,Brown,85.25,2,false,34,129.16,FB001859,2025,Qtr 3,August,6,"",Summer,XXL,24
Gap,Dresses,Gray,66.57,4,false,42.7,116.18,FB000567,2025,Qtr 3,August,6,"",Winter,S,3
Gap,Dresses,Gray,95.99,1,false,40.9,162.42,FB001127,2025,Qtr 3,August,6,"",Summer,L,32
Gap,Dresses,Gray,35.87,3,false,24.4,47.45,FB001549,2025,Qtr 2,June,15,"",Spring,XL,42
Gap,Dresses,Gray,107.49,4,false,0,107.49,FB001928,2025,Qtr 3,August,6,"",Fall,XL,49
Gap,Dresses,Gray,171.16,5,false,0,171.16,FB002159,2025,Qtr 3,August,6,"",Winter,XXL,26
Gap,Dresses,Green,50.41,3,false,28,70.01,FB000590,2025,Qtr 3,August,6,"",Winter,S,23
Gap,Dresses,Green,115.61,2,false,0,115.61,FB001391,2025,Qtr 3,August,6,"",Winter,XXL,35
Gap,Dresses,Navy,94.17,3,false,0,94.17,FB001421,2025,Qtr 3,August,6,"",Fall,M,2
Gap,Dresses,Pink,50.05,5,false,13,57.53,FB000194,2025,Qtr 3,August,6,"",Winter,XL,12
Gap,Dresses,Purple,111.81,2,false,0,111.81,FB001720,2024,Qtr 3,August,21,"",Spring,L,45
Gap,Dresses,Purple,92.59,4,true,0,92.59,FB001846,2025,Qtr 3,August,6,Size Issue,Fall,XL,29
Gap,Dresses,Red,82.7,4,false,0,82.7,FB000299,2025,Qtr 3,August,6,"",Summer,XXL,20
Gap,Dresses,Red,34.52,3,false,28.3,48.14,FB001000,2025,Qtr 3,August,6,"",Fall,L,41
Gap,Dresses,Red,113.05,2,false,0,113.05,FB001682,2025,Qtr 3,August,6,"",Fall,M,47
Gap,Dresses,Red,91.85,3,false,35.3,141.97,FB002084,2025,Qtr 3,August,6,"",Summer,S,12
Gap,Dresses,Red,110.89,2,true,15.8,131.7,FB001583,2024,Qtr 3,August,12,Damaged,Spring,XL,49
Gap,Dresses,White,99.57,5,false,7.5,107.64,FB000764,2024,Qtr 3,September,10,"",Spring,S,21
H&M,Dresses,Beige,71.14,4,false,0,71.14,FB000415,2025,Qtr 3,August,6,"",Fall,XXL,33
H&M,Dresses,Beige,86.38,3,false,0,86.38,FB001033,2025,Qtr 3,August,6,"",Fall,S,40
H&M,Dresses,Beige,160.05,4,false,0,160.05,FB001346,2025,Qtr 3,August,6,"",Winter,L,23
H&M,Dresses,Beige,65.48,3,true,33.8,98.91,FB001870,2025,Qtr 3,August,6,Color Mismatch,Fall,L,33
H&M,Dresses,Black,63.77,5,false,50.6,129.08,FB000460,2025,Qtr 3,August,6,"",Fall,S,10
H&M,Dresses,Black,140.07,3,false,0,140.07,FB000604,2025,Qtr 3,August,6,"",Winter,XXL,15
H&M,Dresses,Black,128.56,3,false,0,128.56,FB000646,2025,Qtr 3,August,6,"",Winter,M,45
H&M,Dresses,Black,96.57,2,false,0,96.57,FB001061,2025,Qtr 3,August,6,"",Summer,S,6
H&M,Dresses,Black,154.02,4,false,0,154.02,FB002010,2025,Qtr 3,August,6,"",Summer,L,21
H&M,Dresses,Blue,161.14,2,false,0,161.14,FB000262,2025,Qtr 3,August,6,"",Summer,XL,44
H&M,Dresses,Blue,138.45,4,false,0,138.45,FB000541,2025,Qtr 1,March,28,"",Spring,XL,18
H&M,Dresses,Blue,75.52,3,false,0,75.52,FB000771,2025,Qtr 3,August,6,"",Winter,S,2
H&M,Dresses,Blue,97.14,5,false,0,97.14,FB001175,2025,Qtr 3,August,6,"",Summer,L,20
H&M,Dresses,Blue,111.55,3,false,0,111.55,FB001768,2025,Qtr 3,August,6,"",Fall,L,14
H&M,Dresses,Blue,60.08,4,false,55.3,134.41,FB002151,2025,Qtr 3,August,6,"",Fall,XL,12
H&M,Dresses,Blue,68.72,2,true,0,68.72,FB000155,2025,Qtr 3,August,6,Quality Issue,Summer,M,28
H&M,Dresses,Brown,97.43,4,false,10.8,109.23,FB001094,2025,Qtr 3,August,6,"",Summer,XL,38
H&M,Dresses,Brown,63.31,3,false,39,103.78,FB001102,2024,Qtr 4,October,12,"",Spring,XL,5
H&M,Dresses,Gray,119.4,5,false,0,119.4,FB000564,2025,Qtr 3,August,6,"",Fall,S,45
H&M,Dresses,Gray,173,4,false,0,173,FB000758,2025,Qtr 2,April,12,"",Spring,L,13
H&M,Dresses,Gray,80.19,4,false,0,80.19,FB001643,2025,Qtr 3,August,6,"",Summer,M,43
H&M,Dresses,Green,125.46,2,false,0,125.46,FB001516,2025,Qtr 3,August,6,"",Fall,XL,26
H&M,Dresses,Green,105.59,5,false,0,105.59,FB002132,2025,Qtr 2,June,27,"",Spring,M,37
H&M,Dresses,Navy,86.75,2,false,30,123.93,FB000482,2025,Qtr 3,July,31,"",Spring,S,39
H&M,Dresses,Navy,95.73,5,false,0,95.73,FB000513,2025,Qtr 3,August,6,"",Summer,M,6
H&M,Dresses,Navy,51.93,3,false,53.5,111.67,FB000789,2025,Qtr 1,February,5,"",Spring,XL,19
H&M,Dresses,Navy,126.76,3,false,0,126.76,FB001554,2025,Qtr 3,August,6,"",Winter,S,24
H&M,Dresses,Navy,105.98,3,true,0,105.98,FB002109,2024,Qtr 4,October,2,Size Issue,Spring,XL,32
H&M,Dresses,Pink,167.64,5,false,0,167.64,FB000447,2025,Qtr 3,August,6,"",Summer,L,18
H&M,Dresses,Pink,61.67,3,false,3.5,63.91,FB001322,2025,Qtr 2,May,19,"",Spring,S,14
H&M,Dresses,Pink,51.48,1,false,0,51.48,FB001707,2025,Qtr 3,August,6,"",Winter,XL,10
H&M,Dresses,Pink,179.71,4,false,0,179.71,FB001770,2025,Qtr 3,August,6,"",Fall,M,9
H&M,Dresses,Pink,47.92,3,false,42.2,82.9,FB002005,2025,Qtr 3,August,6,"",Fall,L,4
H&M,Dresses,Pink,53.23,3,true,0,53.23,FB001088,2025,Qtr 3,August,6,Color Mismatch,Summer,S,41
H&M,Dresses,Purple,64.08,4,false,50,128.15,FB000113,2025,Qtr 3,August,6,"",Fall,S,28
H&M,Dresses,Purple,66.31,4,false,0,66.31,FB000318,2025,Qtr 3,August,6,"",Summer,L,47
H&M,Dresses,Purple,64.46,4,false,48.4,124.92,FB000940,2025,Qtr 2,May,3,"",Spring,M,22
H&M,Dresses,Purple,169.89,2,false,0,169.89,FB001496,2025,Qtr 3,August,6,"",Summer,S,17
H&M,Dresses,Purple,100.08,5,false,0,100.08,FB001503,2025,Qtr 3,August,6,"",Summer,S,23
H&M,Dresses,Red,95.81,5,false,0,95.81,FB000581,2025,Qtr 2,May,9,"",Spring,M,47
H&M,Dresses,Red,67.63,5,false,0,67.63,FB001154,2025,Qtr 3,August,6,"",Winter,M,9
H&M,Dresses,Red,118.93,4,false,31.6,173.88,FB001345,2025,Qtr 3,August,6,"",Fall,XL,5
H&M,Dresses,White,57.85,3,false,53,123.08,FB000647,2025,Qtr 3,August,6,"",Summer,L,38
