BrandName,Category,Deatils.2,Deatils.1.1,Discount,Sum of MRP,Sum of SellPrice,Sizes
cover story,top, grey,solid round neck polyester womens regular,38% off,1590,990," S,XS"
cover story,top, mint,printed round neck recycle polyester womens regular,40% off,1990,1194," S,XL"
cover story,top, natural,solid square neck poly spandex womens regular,40% off,2490,1494," L,M,XL,XS"
cover story,top, navy,solid polyester v-neck womens shirt style,50% off,1990,990, XL
cover story,top, olive,solid poly spandex collar neck womens,30% off,1490,1043," L,M,S,XL,XS"
cover story,top, orange,printed poly blend v neck womens,30% off,1790,1253," L,M,S,XL,XS"
cover story,top, peach,solid viscose collar neck womens,30% off,2290,1603," S,XS"
cover story,top, pink,printed round neck poly mesh womens regular,30% off,2290,1603, M
cover story,top, pink,solid others viscose spandex womens regular,40% off,1890,1134," M,S,XS"
cover story,top, pink,solid polyester lurex square neck womens,30% off,1790,1253," L,M,S,XS"
cover story,top, pink,solid round neck rayon nylon spandex womens regular,40% off,2590,1554, XS
cover story,top, pink,solid viscose rayon square women regular women,54% off,1490,690," M,S,XS"
cover story,top, red,printed viscose sweetheart neck womens,30% off,1590,1113," L,M,S,XL,XS"
cover story,top, red,solid polyester square neck womens,50% off,1590,795," M,S,XL,XS"
cover story,top, rust,solid viscose round neck womens,30% off,2290,1603," L,M,S,XS"
cover story,top, wine,solid poly spandex womens,40% off,890,534," L,M,S,XL,XS"
cover story,top, yellow,printed cotton blend v-neck women regular women,40% off,1990,1194," M,XS"
cover story,trousers, black,solid poly spandex regular fit womens casual,40% off,1590,954," 26,32"
cover story,trousers, blue,solid regular fit poly cotton womens,40% off,1990,1194," 26,28,30,32,34"
cover story,trousers, mint,solid polyester regular womens casual wear,30% off,2590,1813," 26,28,30,32,34"
cover story,trousers, navy,solid regular fit linen women casual women,40% off,2790,1674, 28
cover story,trousers, olive,solid regular fit cotton rayon linen womens casual,72% off,2490,690, 26
cover story,trousers, olive,solid regular fit linen women casual women,40% off,2790,1674, 32
cover story,trousers, olive,solid regular polyester womens casual wear,30% off,2990,2093," 26,28,30,32,34"
cover story,trousers, orange,printed poly blend regular fit womens,30% off,2490,1743," 26,28,30,32,34"
cover story,trousers, orange,solid regular fit poly cotton womens,40% off,1990,1194," 26,28,30,32,34"
cover story,trousers, pink,regular fit polyester womens casual,30% off,2590,1813," 26,28,30,32,34"
cover story,trousers, rust,solid regular fit polyester womens,30% off,2990,2093," 26,28,30,32,34"
cover story,trousers, wine,solid straight fit viscose rayon women party women,40% off,2490,1494," 26,28,30,32"
cover story,t-shirt, black,solid cotton poly elastane square neck womens,30% off,1290,903," L,M,S,XL,XS"
cover story,t-shirt, black,solid cotton spandex round neck womens,30% off,3870,2709," L,M,S,XL,XS"
cover story,t-shirt, black,solid viscose spandex round neck womens,47% off,1290,690," XL,XS"
cover story,t-shirt, blue,solid cotton round neck women regular women,47% off,1290,690," S,XS"
cover story,t-shirt, blue,solid cotton spandex round neck womens,30% off,890,623," L,M,XL,XS"
cover story,t-shirt, blue,solid cotton spandex round neck womens,30% off,990,693," L,XL"
cover story,t-shirt, fuchsia,solid cotton spandex round neck womens,22% off,890,690," S,XL,XS"
cover story,t-shirt, green,solid cotton spandex round neck womens,30% off,1290,903," L,M,S,XL,XS"
cover story,t-shirt, green,solid cotton spandex round neck womens,30% off,990,690," M,S,XS"
cover story,t-shirt, green,solid cotton spandex round neck womens,50% off,890,445, L
cover story,t-shirt, green,solid linen v-neck women regular women,47% off,1290,690," M,S,XS"
cover story,t-shirt, lavender,solid cotton spandex round neck womens,30% off,1980,1386," L,M,S,XL,XS"
cover story,t-shirt, mint,solid cotton spandex round neck womens,30% off,990,693," L,M,S,XL,XS"
cover story,t-shirt, navy,solid cotton spandex round neck womens,30% off,990,690," M,S,XS"
cover story,t-shirt, olive,solid cotton round neck womens,50% off,1890,945," L,M,S,XL"
cover story,t-shirt, peach,solid cotton poly round neck womens,40% off,1890,1134," L,M,S,XL,XS"
cover story,t-shirt, pink,solid cotton spandex round neck womens,30% off,1290,903," L,M,S,XL,XS"
cover story,t-shirt, pink,solid cotton spandex round neck womens,30% off,990,693," L,M,XL,XS"
cover story,t-shirt, pink,solid viscose spandex v neck womens,47% off,1290,690," L,M,S,XS"
cover story,t-shirt, rust,stripes viscose elastane poly round neck womens,47% off,1290,690," S,XL"
cover story,t-shirt, white,printed viscose spandex square neck womens,47% off,1290,690," XL,XS"
cover story,t-shirt, white,solid cotton spandex round neck women regular women,42% off,1190,690," XL,XS"
cover story,t-shirt, white,solid cotton spandex round neck womens,30% off,990,693," L,M,S,XL,XS"
cover story,t-shirt, white,solid round neck cotton spandex womens,42% off,1190,690, S
cover story,t-shirt, wine,solid viscose spandex round neck womens,47% off,1290,690," M,S,XS"
cover story,t-shirt, yellow,stripes blended round neck womens,30% off,1490,1043," L,M,S,XL,XS"
crimsoune club,co-ord, navy,womens navy blue printed set,50% off,3199,1599," M,S,XL,XXL"
crimsoune club,co-ord, white,womens white printed set,50% off,3199,1599," L,M,XL"
crimsoune club,co-ordinates, black,stripes polyester round neck womens,50% off,3799,1899," L,M,XL,XXL"
crimsoune club,co-ordinates, navy,stripes polyester round neck womens,50% off,3699,1849," XL,XXL"
crimsoune club,denim, blue,womens blue solid,40% off,2199,1319," 26,30,32"
crimsoune club,denim, blue,womens blue solid,40% off,2199,1319," 26,32,34,36"
crimsoune club,denim, blue,womens blue solid,50% off,2199,1099," 26,32,34,36"
crimsoune club,denim, blue,womens blue solid,50% off,2199,1099," 28,32,34,36"
crimsoune club,denim, navy,womens navy blue solid,40% off,2199,1319," 30,32,34,36"
crimsoune club,dress, blue,womens blue striped,50% off,1799,899," L,M,XL"
crimsoune club,dress, natural,printed lyocell collar neck womens shirt,20% off,3499,2799," L,M,S,XL,XS"
crimsoune club,dress, pink,womens pink striped,50% off,1999,999," L,XL,XXL"
crimsoune club,dress, white,womens white striped,50% off,1999,999," M,S,XL"
crimsoune club,dresses, black,womens slim fit printed,40% off,1999,1199," L,M,S,XL"
crimsoune club,dresses, blue,stripes round neck polyester womens,50% off,1999,999," L,M,S,XL,XXL"
crimsoune club,dresses, green,stripes collared lyocell womens,40% off,1799,1079," L,M,XL"
crimsoune club,dresses, natural,printed y neck lyocell womens,20% off,1899,1519," L,M,S,XL,XXL,XXXL"
crimsoune club,dresses, navy,printed round neck cotton blend womens,50% off,2299,1149," L,M,S,XL,XXL"
crimsoune club,dresses, navy,printed round neck lyocell womens,30% off,1699,1189," L,M,S,XL,XXL"
crimsoune club,dresses, navy,stripes y neck polyester womens,50% off,2499,1249," L,M,S,XL,XXL"
crimsoune club,dresses, orange,printed round neck lyocell womens,60% off,2299,919," L,M,S,XL,XXL"
crimsoune club,dresses, orange,printed y neck lyocell womens,30% off,1699,1189," L,M,S,XL,XXL"
crimsoune club,dresses, red,printed round neck lyocell womens,30% off,2299,1609," L,M,S,XL"
crimsoune club,dresses, white,printed y neck lyocell womens,10% off,1899,1709," L,M,XL"
crimsoune club,dresses, white,printed y neck lyocell womens,10% off,1699,1529, XL
crimsoune club,dresses, white,printed y neck lyocell womens,40% off,1699,1019," L,M,S,XL,XXL"
crimsoune club,dresses, white,stripes y neck polyester womens,60% off,2499,999," L,M,S,XL,XXL,XXXL"
crimsoune club,dresses, yellow,stripes collared lyocell womens,30% off,1799,1259," L,M,S,XL"
crimsoune club,dresses, yellow,stripes y neck lyocell womens,40% off,1799,1079," L,M,S,XL,XXXL"
crimsoune club,jacket, grey,checks collar neck cotton blend womens,40% off,4499,2699," M,XL,XXL"
crimsoune club,jacket, natural,solid cotton blend high neck womens casual,20% off,1999,1599," L,M,S,XL,XS"
crimsoune club,jacket, navy,solid mandarin neck poly cotton womens casual,60% off,2699,1079," XL,XXL"
crimsoune club,jacket, red,solid hooded poly womens casual,60% off,3499,1399," S,XL"
crimsoune club,jeans, black,skinny ankle length cotton blend womens,10% off,2399,2159," 28,30,32,34,36"
crimsoune club,jeans, black,skinny ankle length cotton blend womens,30% off,2299,1609," 26,28,32,36"
crimsoune club,jeans, blue,regular ankle length cotton blend womens,10% off,2299,2069," 26,28,30,32,34,36,38"
crimsoune club,jeans, blue,skinny ankle length cotton blend womens,20% off,1999,1599," 28,30,32,34,36"
crimsoune club,jeans, blue,skinny ankle length cotton blend womens,40% off,2499,1499," 26,28,30,32,34"
crimsoune club,jeans, blue,skinny ankle length cotton blend womens,50% off,1999,999," 26,28,30,32,34,36"
crimsoune club,jeans, blue,skinny ankle length cotton blend womens,50% off,2399,1199," 28,30,32,34"
crimsoune club,jeans, blue,skinny crop length cotton blend womens,50% off,2199,1099," 28,30,32,34"
crimsoune club,jeans, blue,skinny regular cotton womens,50% off,1999,999," 26,30,32,34"
crimsoune club,jeans, blue,skinny regular cotton womens,50% off,1899,949," 28,30,32,34"
crimsoune club,jeans, blue,womens super skinny fit solid,40% off,1799,1079, 30
crimsoune club,jeans, blue,womens super skinny fit solid,50% off,1899,949," 26,28,32,34"
crimsoune club,jeans, blue,womens super skinny fit solid,50% off,2199,1099," 26,34,36"
crimsoune club,jeans, blue,womens super skinny fit solid,50% off,1899,949, 28
crimsoune club,jeans, blue,womens super skinny fit solid,50% off,1999,999," 30,34"
crimsoune club,jeans, blue,womens super skinny fit solid,50% off,1799,899, 34
crimsoune club,jeans, blue,womens super skinny fit solid,60% off,3998,1598, 26
crimsoune club,jeans, blue,womens super skinny fit solid,60% off,1999,799," 32,34,36"
crimsoune club,jeans, blue,womens super skinny fit solid,60% off,4198,1678, 34
crimsoune club,jeans, blue,womens super skinny fit solid,60% off,2199,879, 36
crimsoune club,jeans, grey,skinny ankle length cotton blend womens,20% off,2299,1839," 26,28,34,36"
crimsoune club,jeans, navy,skinny crop length cotton blend womens,10% off,2299,2069," 28,30,32,34"
crimsoune club,jeans, pink,skinny ankle length cotton blend womens,10% off,1999,1799," 26,28,30,32,34"
crimsoune club,jeans, white,skinny ankle length cotton blend womens,30% off,2199,1539," 26,28,32"
crimsoune club,joggers, black,womens black solid,30% off,1599,1119," M,XL,XXL"
crimsoune club,jumpsuit, blue,womens blue striped,50% off,2499,1249," L,S,XL,XXL"
crimsoune club,jumpsuit, denim,womens grey solid,50% off,2499,1249," L,M,XL,XXL"
crimsoune club,jumpsuit, navy,blue checked,60% off,1999,799, XXL
crimsoune club,jumpsuit, peach,womens orange printed,50% off,1999,999," L,XL,XXL"
crimsoune club,jumpsuit, sea green,womens green printed,50% off,1999,999," L,XL"
crimsoune club,jumpsuits, blue,solid cotton blend womens,30% off,2499,1749," L,M,S,XL"
crimsoune club,jumpsuits, blue,solid cotton blend womens,50% off,2499,1249," L,M"
crimsoune club,jumpsuits, blue,stripes collared cotton blend womens,50% off,1899,949," L,M,S,XL,XXL"
crimsoune club,jumpsuits, green,printed y neck lyocell womens,40% off,1999,1199," L,M,S,XL"
crimsoune club,jumpsuits, grey,stripes collared cotton blend womens,50% off,1899,949," L,M,S,XL,XXL"
crimsoune club,jumpsuits, natural,solid cotton linen blend womens,40% off,1999,1199," L,M,S,XL"
crimsoune club,jumpsuits, navy,printed round neck lyocell womens,30% off,1999,1399," L,XL,XXL"
crimsoune club,jumpsuits, pink,printed y neck lyocell womens,40% off,1999,1199," L,M,S,XL,XXL"
crimsoune club,jumpsuits, red,stripes collared lyocell womens,30% off,2199,1539," L,M,S,XL"
crimsoune club,jumpsuits, white,printed round neck lyocell womens,30% off,1999,1399," L,M,XL"
crimsoune club,kurta, black,womens slim fit printed,60% off,1999,799," L,M,XL"
crimsoune club,kurta, pink,printed lyocell mandarin womens,30% off,1499,1049," L,M,S,XL,XXL"
crimsoune club,kurta, yellow,womens slim fit solid,50% off,1699,849, XL
crimsoune club,palazzo, white,womens white solid,30% off,3198,2238," L,M,XL,XXL"
crimsoune club,pant, fawn,womens beige solid hot,30% off,1599,1119, XXL
crimsoune club,pants, black,solid slim poly cotton womens casual wear track,30% off,1299,909," L,M,XL,XXL"
crimsoune club,pants, black,womens black solid track,40% off,1499,899," L,M,S,XXXL"
crimsoune club,pants, blue,womens blue printed lounge,50% off,1199,599," M,S,XL,XXL"
crimsoune club,pants, grey,womens slim fit solid,50% off,1899,949," M,XL,XXL"
crimsoune club,pants, maroon,womens maroon solid track,30% off,1499,1049, XXXL
crimsoune club,pants, natural,solid slim cotton womens casual wear,30% off,1499,1049," 26,34,36"
crimsoune club,pants, natural,solid slim cotton womens casual wear,40% off,1899,1139," 30,34,36"
crimsoune club,pants, olive,womens olive solid track,30% off,1499,1049," L,M,XL,XXL,XXXL"
crimsoune club,pants, orange,printed regular cotton womens casual wear,30% off,1199,839," L,M,S,XL"
crimsoune club,pants, red,solid slim poly cotton womens casual wear track,30% off,1299,909," L,M,S,XL,XXL"
crimsoune club,pants, white,printed regular cotton womens casual wear,60% off,1999,799," L,M,S,XL,XXL,XXXL"
crimsoune club,pants, white,stripes regular cotton womens casual wear,50% off,1999,999," L,M,S,XL,XXL,XXXL"
crimsoune club,shirt, black,checks lyocell collared womens,10% off,1499,1349," L,M"
crimsoune club,shirt, black,solid cotton collared womens,30% off,1299,909," L,XL,XXL"
crimsoune club,shirt, black,stripes lyocell collared womens,30% off,1399,979," L,XL"
crimsoune club,shirt, black,womens slim fit printed,30% off,1499,1049," L,M"
crimsoune club,shirt, black,womens slim fit printed,30% off,1299,909," L,XL"
crimsoune club,shirt, black,womens slim fit printed,30% off,1299,909, XL
crimsoune club,shirt, black,womens slim fit printed,40% off,1499,899," L,M,S"
crimsoune club,shirt, black,womens slim fit solid,30% off,1399,979," L,XL"
crimsoune club,shirt, blue,solid cotton blend collared womens,30% off,1399,979," L,XL"
crimsoune club,shirt, blue,solid cotton blend collared womens,40% off,1599,959," L,M"
crimsoune club,shirt, blue,solid cotton collared womens,30% off,1599,1119," L,M,S,XL,XXL"
crimsoune club,shirt, blue,solid cotton collared womens,30% off,1699,1189," L,XL"
crimsoune club,shirt, blue,solid cotton collared womens,40% off,1599,959," M,S"
crimsoune club,shirt, blue,striped v-neck cotton womens casual,20% off,1299,1039," L,XXL"
crimsoune club,shirt, blue,womens slim fit checks,50% off,1399,699," L,XL"
crimsoune club,shirt, blue,womens slim fit checks,60% off,1399,559," L,S,XL"
crimsoune club,shirt, blue,womens slim fit printed,40% off,1299,779," L,M,XL"
crimsoune club,shirt, blue,womens slim fit printed,40% off,1299,779," L,XL"
crimsoune club,shirt, blue,womens slim fit solid,30% off,1599,1119, L
crimsoune club,shirt, blue,womens slim fit solid,30% off,1599,1119, M
crimsoune club,shirt, blue,womens slim fit solid,50% off,1499,749," L,M,S,XL,XXL"
crimsoune club,shirt, cream,womens cream printed,20% off,1399,1119," L,M,S,XL,XXL,XXXL"
crimsoune club,shirt, green,checks cotton collared womens,30% off,1399,979," L,M,S,XL,XXL"
crimsoune club,shirt, green,printed lyocell collared womens,40% off,1399,839, L
crimsoune club,shirt, green,solid cotton linen blend collar neck womens,30% off,1499,1049, XXL
crimsoune club,shirt, green,womens green solid sweat,60% off,1899,759, M
crimsoune club,shirt, green,womens slim fit checks,50% off,1399,699, M
crimsoune club,shirt, grey,womens slim fit solid,30% off,1199,839," L,M,S,XL,XXL"
crimsoune club,shirt, maroon,womens red solid,20% off,1299,1039," L,M,XL,XXL"
crimsoune club,shirt, multi,checks cotton collared womens,10% off,1399,1259," L,M,S,XL,XXL"
crimsoune club,shirt, multi,printed mandarin neck viscose womens casual,40% off,1499,899," L,M,XL"
crimsoune club,shirt, natural,color block cotton collar neck womens casual,20% off,2299,1839," L,M,S,XL,XS"
crimsoune club,shirt, natural,printed cotton y neck womens,40% off,1399,839," L,M,XL"
crimsoune club,shirt, natural,stripes lyocell mandarin womens,30% off,1399,979," L,M,XL,XXXL"
crimsoune club,shirt, navy,printed lyocell mandarin womens,30% off,1399,979," M,S"
crimsoune club,shirt, navy,printed spread collar cotton spandex womens casual,40% off,1299,779," L,M"
crimsoune club,shirt, navy,solid cotton blend collared womens,30% off,1299,909," L,M,S,XL,XXL"
crimsoune club,shirt, pink,womens pink checked,30% off,1399,979," L,M,S,XXL"
crimsoune club,shirt, red,printed cotton collared womens,10% off,1399,1259," L,M,XL"
crimsoune club,shirt, red,solid cotton collared womens,30% off,1199,839," XL,XXL"
crimsoune club,shirt, red,womens red checked,40% off,1499,899, L
crimsoune club,shirt, red,womens slim fit checks,30% off,1399,979," XL,XXL"
crimsoune club,shirt, red,womens slim fit printed,20% off,1299,1039," L,M,S,XL,XXL"
crimsoune club,shirt, red,womens slim fit printed,30% off,1499,1049, S
crimsoune club,shirt, red,womens slim fit printed,50% off,1299,649," L,XL,XXXL"
